n,p,ak,bk,bs,k0,k1
5,4,0.011793674158675552,0.07516691166261685,0.8877671415154296,0.2811933671509927,0.4533442312381351
4,5,0.013339951076108084,0.06953299270084119,0.7893846875882241,0.21343533378599266,0.34410777988016616
4,2,0.025888959102665542,0.2056726597391667,0.7729901335796623,0.36473970413810536,0.5169076163673556
4,4,0.03504998457343105,0.2207936227215952,0.6694563368478118,0.43518412541313534,0.5978766907198403
5,4,0.003978899334898147,0.13145133485225458,0.8079962485453004,0.35487384184641746,0.6304476903457079
4,5,0.020539800925139313,0.33819465856540365,0.8444740449562569,0.5926808712922038,0.5906430936102012
3,4,0.008360485053251761,0.10688674246215957,0.8995421153038626,0.4069264287344843,0.6568754749825252
5,3,0.0015059393500104579,0.14820305226246067,0.9689238654944407,0.4442745890773534,0.7093201988904849
2,4,0.008665801800218212,0.401278844208826,0.8324021171236812,0.7679023268532792,0.44983236515738273
4,4,0.03274312113773602,0.31574644218170117,0.7493672773125647,0.4231446831012236,0.4096104723114152
3,5,0.0034945707427318047,0.3323016265345094,0.9045397679298268,0.5203705156255233,0.5611456452059715
2,3,0.006151596612832925,0.35874340982501424,0.7126606738094444,0.6108283893290067,0.705184789631701
5,3,0.004154631030179124,0.2842471529244324,0.906977631978739,0.4159831008337926,0.44256151170570635
5,5,0.004190832626766914,0.3028084439966191,0.8600477323356297,0.45829460409992007,0.5062085001882795
2,5,0.0038290633902606772,0.42745971045966974,0.7653098617000182,0.6329496141801532,0.40612718221060495
3,5,0.021817234999109748,0.46589533991377186,0.7802065923326864,0.7459897862944742,0.7482854824993113
5,5,0.0029716249696891913,0.24294291532159046,0.9711172548113356,0.5681689823921943,0.6644356294408169
3,4,0.007675664717302361,0.4903948521233362,0.8545216135249756,0.7923293751373759,0.7652262813926536
3,5,0.022814379339888415,0.28389655253817436,0.7578144721199037,0.6368856921866966,0.7647161385742118
3,4,0.018913355683081244,0.42275803484544633,0.7813676991826021,0.620413390681114,0.5873854202055003
3,5,0.006163142488298147,0.40319655857594366,0.8780238094082052,0.5491522191801512,0.5142675228760134
4,5,0.011205677784725938,0.3273327492369402,0.6939442545550853,0.4302224646946591,0.47122165911804437
5,5,0.027717902992833533,0.2330231398222939,0.6778637130971701,0.5104409109682893,0.7324905972297096
2,3,0.0024197327271836093,0.487952434257016,0.8974953633557431,0.7843523608782053,0.5796476920446227
3,5,0.0011119567974536234,0.42061710231596056,0.7210489722871465,0.6758583885168035,0.7453191346790242
5,5,0.011975924498893054,0.17356189430996483,0.7845340623434233,0.4280765310339068,0.6105252896949
3,4,0.021208968622251273,0.26060526162972114,0.8196696194344127,0.6772258049321572,0.7958830027386299
2,4,0.0021548287856355424,0.44728708316059107,0.8520804675168174,0.7948576395302356,0.6661999650082038
3,5,0.0030941415623540994,0.37718521160619806,0.6790428141188947,0.40669738524702115,0.38818754971096175
5,3,0.002746578689886525,0.22140557207630912,0.7606074168957881,0.3188710512351313,0.4093873472296437
4,5,0.009516318273204524,0.4205841356111288,0.9170776670220456,0.6286374435313336,0.6418595911727896
4,5,0.006840211744790061,0.29115789333960396,0.8630673414042421,0.5770015997426431,0.701902046061639
3,5,0.0013325399013996223,0.267974671367658,0.9196550655373912,0.7658019431622396,0.784836758277921
3,3,0.004191690766234865,0.24543266696506283,0.919462335409573,0.6078590204198209,0.7405454743360675
2,4,0.010418867134574038,0.44828026091043155,0.6420383368063697,0.6734747367542067,0.6365634089725709
2,5,0.0042295833895361155,0.379379478081597,0.8852667764805648,0.7720852064569608,0.4849499547069665
3,5,0.025080935181633773,0.38488774720625235,0.6611746649444269,0.6675823246213941,0.7744534303148585
4,5,0.016407860162774155,0.16257942693334054,0.8700653267872742,0.5490806612645619,0.7528392824908652
5,4,0.03372894575971531,0.2044164386291411,0.7513231471938988,0.38250210009705576,0.4592881955493118
2,4,0.0026257700810151602,0.4040710140094125,0.8754567773901005,0.7323994105530518,0.48863018470976044
3,4,0.005872035410109637,0.09867186282965859,0.9283604588049679,0.4576185806033221,0.7960837675786094
4,5,0.01337144139634449,0.3457495881357219,0.857099477011477,0.5900120813428587,0.6575413365105851
5,5,0.033682843728311276,0.23616651056781796,0.7425283463518623,0.5508105009906509,0.7376411713591637
3,4,0.01033372646471608,0.41634494998346566,0.8565256193083046,0.7530735930289614,0.7081665323649378
5,5,0.00217839753711856,0.10274982609502484,0.9151994413330768,0.4402194423867387,0.6863489519012007
3,4,0.020933521018577976,0.26491471041397135,0.8413418686972624,0.6947915402358286,0.7577802367051258
4,4,0.02592836641135451,0.3232157719005363,0.670444816693297,0.40409277091111684,0.4142339832147168
4,4,0.0020684801967902023,0.1657176346609277,0.8716944912165228,0.4587992066682819,0.7106517702525177
5,4,0.013825944598568493,0.33416491214391075,0.7415512018511636,0.4412854349034861,0.45899528520054206
5,4,0.014113066421733548,0.3236447820778539,0.8950614914859466,0.44841635636850974,0.44445064403190115
3,5,0.03272340133041888,0.3192780855728333,0.7284986067194504,0.6115437371810681,0.6198443889937924
3,5,0.010607245475969668,0.4085941832242622,0.7545632942620216,0.5923183240621757,0.591442359541564
3,4,0.021948231279643612,0.2668815756109821,0.7643147828363945,0.609485993612642,0.7852126700400563
4,5,0.014387200362956636,0.10206632829661122,0.7982196859837576,0.38020409046955445,0.7057777519788841
2,2,0.0022955761893708546,0.2490692531758369,0.9159659022807053,0.6188661483386455,0.755921394755874
3,4,0.0010427447855853437,0.4371008227375705,0.8581079590568939,0.3912539126205442,0.29220400682657444
3,5,0.009298078589558622,0.27777380539802804,0.8285485041158076,0.610758812640968,0.7392074810829072
2,3,0.0011355416324160931,0.2896481728686581,0.9245664734661557,0.71587069647759,0.5385912276265974
3,4,0.016079075234990782,0.41986375214181815,0.7173588629286517,0.6672054719859433,0.7183612948919662
3,4,0.016003666992927663,0.3648441862455409,0.761283226134327,0.42940570711852755,0.38053844095185696
4,5,0.006423862103438611,0.4318722761088272,0.8494042135549691,0.5240649040102874,0.4796721812790327
3,5,0.02680986439039909,0.3414864373394847,0.6791214388394682,0.45066157996596873,0.4430804170957439
3,5,0.0024156155343704926,0.4182757158496753,0.7707447220317685,0.5537401627621721,0.5549846267805312
4,5,0.025023078443282647,0.2669030072648878,0.8306498146514111,0.624336048736821,0.751840394646357
5,3,0.009551149467218606,0.06411812233524206,0.8935822949963415,0.33152026571817,0.7949589613465964
2,4,0.007652785768550735,0.25592975771104415,0.7938469150682679,0.568394580524132,0.5849184475577336
3,4,0.014188807217472867,0.18780518984683336,0.8413475877807763,0.5459383627450056,0.7500570170741336
5,5,0.03635293826694018,0.2014835579911065,0.6814834473561392,0.3826036300981222,0.47519413723324605
3,3,0.005171367881926192,0.24444319511652768,0.9053042922355901,0.4911103459670813,0.6530556146625628
3,4,0.007634540043161267,0.3327260357602109,0.8872119231492757,0.5359319947328203,0.5352820919035077
3,5,0.0015388915720528033,0.08076214489337799,0.8956393340479029,0.40706242218023514,0.72848548979377
4,4,0.03646082803762024,0.2915538772238228,0.7371343634166423,0.4485961775848783,0.4671760034181194
2,5,0.00574461909714016,0.22652366737580792,0.7863320235271987,0.4586140330204184,0.36608465051540473
4,5,0.0044171094408686,0.15701350267406222,0.9192485069105119,0.5232935784794761,0.6486158368118905
3,5,0.00418921076155103,0.3298831333446352,0.8433597874533141,0.6230010794780843,0.5978982013345066
4,2,0.01120625874905935,0.23023542708719663,0.8935707043582132,0.4443586803093287,0.6178005568343113
3,4,0.0029742939228658612,0.3720302204971747,0.9081842956154758,0.4426483356756075,0.3844461894370014
4,5,0.015171608862353095,0.15048008560313936,0.8935575517213594,0.5379170476750531,0.6788328562125301
3,5,0.0021679962791896178,0.44663290659044796,0.6892516340346064,0.4497690262968493,0.40845546934067367
3,3,0.030184409287297848,0.4920608472741721,0.7666636513091204,0.7098041954285026,0.6484923199743128
3,5,0.010935325068334625,0.3895018100329654,0.8561642790603109,0.5654634804602803,0.5537001557525805
3,5,0.0012068056530935183,0.4950220005077975,0.7676711922493955,0.5465620124718225,0.48236925427277544
3,5,0.003872575860310532,0.46445130271559154,0.8919296423506875,0.5938148664198831,0.5362791493601893
3,5,0.008171455370781717,0.49306490477124054,0.8187359928398094,0.685771379114986,0.6656554242548702
3,5,0.028084626122717057,0.3776220278041248,0.6146037521373913,0.4029427665945643,0.33639009773928297
3,3,0.014086790287152592,0.3581558987259104,0.8732970352779649,0.6350043834769887,0.6436962035952438
2,5,0.005426193575535487,0.18578281571799488,0.8727864644977946,0.57884423884419,0.5606199445330696
3,5,0.0027726460561172386,0.07843719834044961,0.9584362142143914,0.5403092868512447,0.7095358280812589
3,5,0.032101031293911765,0.3762157049095106,0.7101665923917335,0.6952635662618329,0.6951846230315561
3,4,0.021526782236372773,0.2872075007745251,0.7422047385954104,0.42452368553613296,0.4501651705551427
3,5,0.01521816605000604,0.47816436652631295,0.7182808563657228,0.6199204370062481,0.5895837272304816
3,5,0.023759045680395486,0.28403594390543635,0.693295897758747,0.5654345521263071,0.7101370394739859
5,5,0.006359470707894713,0.36343238078743284,0.773897335641514,0.6087426229289,0.720045130372075
5,5,0.017873715600231967,0.26341333570201697,0.8640500001122371,0.572441377809876,0.6509582021346637
4,5,0.03780987874559126,0.3588757381160452,0.7544624816337326,0.7140727402450002,0.7680477842441902
3,5,0.011382318112614871,0.39479108757954245,0.8035013951555866,0.6321669433310977,0.6815667745230858
3,5,0.004825803802447773,0.3661693608731454,0.927659020025402,0.6443597194889997,0.5769013163792325
4,4,0.037983879535215107,0.2146563446485562,0.6879725032421874,0.48794726804919936,0.7008338501489975
3,5,0.00362621952808498,0.25807300985296444,0.6908505676272141,0.3033016054985457,0.3103493538608103
2,5,0.0037007168279514723,0.1263026624609087,0.9107029014526593,0.5532600938001582,0.6244294166766613
3,4,0.041552421368434775,0.45627929073984674,0.6125223339290047,0.7258916368239854,0.7746158403492551
2,3,0.0017604956721918637,0.19984171584139782,0.8950704837596462,0.5799281644254897,0.7114673913920553
3,5,0.01041918069150578,0.41845081193121036,0.8196268137066985,0.7264105568706467,0.7924706190124604
5,5,0.002645263803333906,0.42616162710060596,0.641800498116727,0.6276107152498513,0.7190881129021294
4,4,0.010555440905472755,0.35295303143559653,0.73291826039828,0.623627205323648,0.7922034732631271
2,3,0.00301263616652129,0.4322658938143305,0.8586136352272984,0.7205132379498942,0.6374274518990122
2,3,0.001499486983818109,0.24378435313806446,0.9231534810614723,0.7148374119475753,0.573646163487048
2,4,0.0023433695117431193,0.25721852896559527,0.6910010609708329,0.34454420611968595,0.3175486682746486
5,4,0.00822241796424502,0.37983092761678683,0.9415149831063279,0.6480336992712176,0.6915371398523962
4,4,0.0015377514660396931,0.22739966658584998,0.904049903912429,0.2620261881136054,0.2557323130989497
4,4,0.002730170620789216,0.20128966883783328,0.9704946142451543,0.5663366291664385,0.7740012186248681
5,3,0.019863077174067847,0.21410354629305312,0.8851801066120317,0.4108976930189964,0.5000966147950601
4,4,0.022180461032636968,0.466441599045908,0.7949923168720867,0.7556839055836935,0.7683668131215435
3,5,0.026946752342075043,0.4647450549153875,0.677067451317137,0.6894833160411775,0.691511948870544
3,5,0.008467116419755286,0.3221203319258154,0.605358719555503,0.3024827295821219,0.27761268019579255
3,5,0.026462444450308875,0.26931702724562073,0.6459579947797619,0.42144933966423015,0.45792364159467164
2,5,0.011441553579981965,0.2972089070087409,0.8217004397545355,0.7909056899903488,0.7236306884518364
2,5,0.001967550227411902,0.39817406273702466,0.8680455106268166,0.6891521977896665,0.4799161822001981
3,4,0.014302184569136636,0.32622832662009466,0.6707246912125135,0.42771311718695026,0.4661171388094351
3,4,0.005408299611677684,0.3377882915000079,0.8805710561581186,0.49326688477251984,0.44480010173233053
3,3,0.00974575646516403,0.4337725483494653,0.7794773627916192,0.6739786981477189,0.7298924637461119
4,5,0.016850109467217406,0.20130152551085856,0.7976174792685446,0.515012171677828,0.7456730890305141
4,5,0.004280863513112672,0.386831431365507,0.8690497941860318,0.5419847695398452,0.5493558989045353
3,3,0.0027666013184578725,0.24455484527128651,0.9109087871021272,0.35083750458732976,0.3905909410131892
4,4,0.00199884146970994,0.3621730364307094,0.9373532776885776,0.6630897391382604,0.7670966765723202
5,5,0.03530567973276065,0.2419747324958188,0.7617486038361646,0.43081393029748266,0.49418890935651877
5,5,0.04103776898936946,0.1728528753622757,0.715440525930496,0.5114191841729638,0.7724176012138908
2,4,0.009095046578981268,0.15902226837211092,0.8670952689454208,0.6542230011954626,0.7803957052782899
5,3,0.039935918868054254,0.22948504149152404,0.7768122434748996,0.36207917900924835,0.3816454826173086
2,5,0.010462222076685627,0.2718949356754912,0.7688984260307953,0.5540109290335309,0.4800966640210124
3,5,0.0010193049340970182,0.41607918275128297,0.9791189924028647,0.7701588988274295,0.7885829314024215
5,4,0.011242507353880837,0.10612599327062149,0.8628687161627571,0.3224928893233897,0.5119989130915968
3,5,0.016172320733504303,0.21911485433339362,0.6848853616057701,0.3764703180593754,0.4609387955474386
2,5,0.005032069522438119,0.19935194887346613,0.8946106091999404,0.7367874497394564,0.6324994697591941
3,4,0.004957588677514712,0.09036575497173138,0.8500396778930737,0.25705288195133347,0.4000414794765943
3,5,0.00265835523663277,0.22970188051196933,0.9138991739286717,0.43624718592905876,0.5360908443777135
2,4,0.0011454181901077488,0.3509619603840636,0.9026236368609317,0.7335310880729238,0.552703124730559
4,3,0.020497320864230915,0.16116697662499868,0.850668960890389,0.4577746455677257,0.7498438783464414
3,4,0.016412489709136727,0.24481644995341756,0.7100565616618226,0.3397306545903118,0.35660597890442636
4,5,0.017661222626761713,0.29777194144437324,0.7033488738506766,0.44719514678573774,0.5215586585292986
4,5,0.001862231267519381,0.2389168265458027,0.8983982128731369,0.32085663999996283,0.3157274643909273
4,4,0.01948301763399024,0.28638674254205226,0.8145455476789227,0.4713818277431665,0.5239169690774309
3,3,0.014535284909892459,0.20671244837282587,0.7160400618345477,0.240599956885553,0.24519451878328613
3,5,0.01610493044534691,0.39287334623419384,0.6719476186780395,0.5700869338493644,0.5968782191749288
3,3,0.005452604018114774,0.3047312058600056,0.8968753672220439,0.6421548190902429,0.7503620148087646
3,5,0.026128918963283693,0.43177907646198477,0.7698933650078381,0.7201145709394219,0.6811555193677974
2,5,0.006385182679334593,0.4708999982997592,0.8050342546216566,0.7351415286386869,0.5607249188601536
4,5,0.009326680604701005,0.25465912483876874,0.7611201160236832,0.31901710182887877,0.33082294475981666
4,4,0.00926545953406015,0.3425672134239405,0.7301549782317114,0.5543483617001844,0.6746850305901854
4,5,0.03274038518271305,0.43841131679230727,0.7341553010420416,0.6094032728172537,0.5975098954822599
4,5,0.01573878531503729,0.34938214174327337,0.8586544811499742,0.6052572571954288,0.5934958467388043
2,5,0.01254150868745433,0.29883055846997253,0.7816786483679303,0.6609909726978691,0.5200271960524692
3,3,0.024238388444089702,0.18371867855936053,0.7541834405629353,0.4398334318994974,0.6985835829586395
3,4,0.01942191835971376,0.2785062909865461,0.7568302986274011,0.39520386441177413,0.36472309466152053
2,5,0.008367218425916742,0.26688098282845246,0.8075052135109063,0.6169282550974116,0.6005501094708527
4,4,0.010403313689672677,0.3039607285133676,0.8944871665982059,0.6354380463343137,0.7938435868401341
4,5,0.011515543538213345,0.19741740100824634,0.8013354241085118,0.5068849932400901,0.7012522777077428
4,5,0.04603011150642634,0.38068395563405744,0.6273281099447271,0.5917096963134183,0.6344701836082949
3,3,0.002478960341640344,0.3217017072189008,0.8683791527874337,0.6101436197889663,0.7731298137113787
5,5,0.008014455456043911,0.1784502710678313,0.8219686258837599,0.530484234194404,0.7884644540179808
2,3,0.007058906082810545,0.34653722622822286,0.8117269373069622,0.6353961862733052,0.6293458455325883
3,5,0.004219801894692826,0.4858838706144731,0.6745835592719264,0.6092432833472577,0.5941421112947409
2,5,0.00981997508320585,0.3908553112212122,0.6638513780641624,0.43824294287308446,0.2698369173029982
3,4,0.008006583688003202,0.22743377016801353,0.8373250483188699,0.49296828596998166,0.5830012486038261
3,4,0.0020269755853454564,0.41811545688475327,0.7102070181972168,0.5851275997025555,0.6443060032537172
3,4,0.016180333076398407,0.42828881465625923,0.7770607213886672,0.7311806742566989,0.7957959229552021
4,5,0.02075732078380063,0.19458589160861506,0.7334088599818401,0.47875765195264347,0.7250293192957511
2,3,0.005803291052654938,0.28084294913188135,0.801745847747692,0.4933067956117983,0.4986557257188518
2,3,0.0024085915462770074,0.4368175729480984,0.787742613811952,0.6220036339097936,0.5223424880899595
2,2,0.006767485755394962,0.2505830424416639,0.8477055551770023,0.524264873005331,0.6526962690895386
5,5,0.03242356791579159,0.25002609501679646,0.6131298990538528,0.3968593551726963,0.4897002920740465
3,5,0.024676272534825374,0.22003484999029194,0.7558392929768798,0.5604623863742589,0.6893507259517965
3,3,0.004065590509210572,0.4512354375413187,0.8515862510616539,0.7248768269876702,0.7655802658940196
2,3,0.005171370700661778,0.46982791062182816,0.8078080863256147,0.7069536573304975,0.5524842386175943
3,5,0.016193834088026354,0.4659170310739405,0.7566076999259989,0.45019046779396205,0.33305893049125124
4,3,0.0021815092712207953,0.1919299335305536,0.8296689019179063,0.4442232640099735,0.7682435304543442
2,5,0.0026213708367685447,0.45444906705359744,0.8545284192886877,0.7555012333231521,0.593380303977711
3,5,0.024059112121277915,0.3856487720469617,0.6509774318673147,0.6648880802021819,0.7644243648092863
3,5,0.030357250304069768,0.4100335599768009,0.6750788762504402,0.5018113020003077,0.42369552521062726
5,5,0.03339043908724679,0.3052185866402822,0.762470038828055,0.6063102740762676,0.7312889249963896
4,5,0.002340840964219714,0.4185431067930512,0.9285523367536666,0.6733222658748901,0.6299036107994112
3,5,0.02137943225735637,0.4342823805318409,0.6703787738219442,0.7073204672001536,0.7570563845189389
2,4,0.0016372548343904904,0.25562341044992704,0.7504141063573603,0.4965570606151301,0.5959055451652326
5,5,0.015130661682595917,0.23042456957398955,0.6523532820329573,0.3979712408494136,0.5465588378014252
2,3,0.001335592847365502,0.2086563688865805,0.8765651501734462,0.5627894794895408,0.7075126420233977
3,5,0.010690839411730994,0.4593392752671275,0.8085179129895577,0.7109011537783494,0.6732663272555353
4,5,0.0026471126516311528,0.38415681333825924,0.932193502531721,0.4163202329855327,0.35001777741506823
4,2,0.006700733293363585,0.11328905325410069,0.8268492419578297,0.22221603648746946,0.42819621798064705
3,4,0.030790750848929547,0.35924757133425705,0.7377568162480289,0.5708585079506397,0.5642331085515401
4,5,0.03237295931896263,0.4215559521044025,0.7123120464153139,0.615300856330256,0.631802783276027
4,5,0.007026893989308554,0.26814046224663596,0.6926837704243063,0.4838625393503279,0.6783091012862748
3,5,0.014032568955714773,0.3313366174246368,0.8150284758975282,0.507643239364391,0.459538661361142
3,5,0.0046915982244663075,0.40974406364874655,0.8783808694081479,0.778455184028203,0.7873285763166658
3,2,0.016312437379554505,0.37039004387442365,0.8554633910414884,0.6104026240152556,0.6712918390156112
4,5,0.011669605677307428,0.40617070662794236,0.7188981955868355,0.534863147741102,0.5542354293063476
4,3,0.0277140450294579,0.36899784790253765,0.7985869738898126,0.6886359685347716,0.7966326987079217
3,5,0.013915986670441475,0.2579204520307709,0.685189034577043,0.27807776133452555,0.26226693944626506
3,4,0.02572403083290766,0.3648136338471905,0.8020876557585769,0.7199639980673267,0.7367071371412734
3,3,0.01801001477891443,0.31208134864568815,0.7948451357965662,0.5554305360667842,0.6540500728527252
3,5,0.017664278936685214,0.4089361748761501,0.8126446026066091,0.7162823661955906,0.6548093764798213
4,5,0.003867408591529656,0.45713907710044993,0.900798805658956,0.6348668644489803,0.6198485496571343
3,5,0.0016561517622195217,0.495308863507506,0.7990907405652353,0.7300209483875411,0.7458822205616209
3,5,0.015679028646015492,0.212726060040136,0.8032337319726666,0.5623830345335933,0.769159205730455
3,5,0.014738738978729984,0.4368268969204954,0.7453869920804114,0.6109092773111514,0.5884668310607669
4,3,0.002187157668016571,0.3716066529931064,0.9226002598540365,0.5919679684108123,0.6251641837483846
3,4,0.020519708196896226,0.47663381293662693,0.799082258189887,0.7370968838008869,0.6960342166087435
2,2,0.002942179735628934,0.35805028329109706,0.9039333693403702,0.7120645281205871,0.650015302127826
3,3,0.007854160599183443,0.14864936391163072,0.8294670525097547,0.28997824780316134,0.41523394851459905
5,4,0.008113324657841543,0.33790017216962437,0.9114572386875491,0.5492701872655512,0.5989122802585527
2,5,0.006289635351384925,0.37158087369033943,0.6924222844784762,0.5883470100734957,0.49580549162113224
3,3,0.01761613852928576,0.38384408215155813,0.7677134896491142,0.6053328537272515,0.6749493646754368
2,5,0.0012628248081610555,0.2935623208175212,0.9325469176155862,0.7358226649044253,0.29506317161436374
5,4,0.010445334990771611,0.29558049645644685,0.8508808830793849,0.6018216344360208,0.7514824061237944
3,5,0.014175125491785259,0.34447973552557437,0.789724129235529,0.48285374243286616,0.43646127792920086
5,5,0.04372165805494389,0.18570201672626913,0.6897400421264785,0.38819464753720967,0.479615253339343
2,2,0.007486233643741844,0.32656175026753537,0.834071648577029,0.5887013731879904,0.6485558423064048
2,5,0.0011234633275425156,0.3027528192581743,0.9226396153602618,0.7802937591707546,0.3818251197213658
3,2,0.00984741940442814,0.31185683694689775,0.893213949679276,0.4588937774957289,0.4837183999696352
4,5,0.014936054314367085,0.31242069317830606,0.8367668932352411,0.5465774330703943,0.5687424816826276
2,5,0.012664606021318636,0.4743908451160759,0.6552646937307426,0.6657698479636557,0.484580975571715
2,4,0.008990892446722857,0.24510409066645533,0.8592890113770519,0.7607723452230506,0.6973959376846135
3,5,0.007958808104920674,0.4374164717195628,0.7248158323094545,0.4545871925995969,0.3885101160460831
5,4,0.026879804190247724,0.2000937807138224,0.8294660312825629,0.5452877611302505,0.7484279192559522
3,3,0.005896751941313851,0.28084185175848175,0.9217626529922502,0.6505068571963504,0.7738518627985287
3,5,0.0017045648342054627,0.3688723494739013,0.9403994954224624,0.3991097622399009,0.3127637593001775
3,5,0.011168195508595529,0.2583227361092739,0.7189393414982,0.40618556764295805,0.46041743308963623
3,5,0.0443961483467471,0.40557742941578506,0.6305221087937046,0.6316693695948938,0.6289359214107747
3,5,0.006878434914070621,0.2897233322976182,0.915079237075385,0.6006572089995146,0.4913953744762975
4,4,0.005142183444632641,0.24980065887637187,0.7540261960345673,0.33557774508000826,0.38853379631529344
